Transaction_ID,Date,Description,Amount,Payment_Method,Category
TXN002543,2025-07-21,UPI TAX SAVING MUTUAL FUND,124763.08,Wallet,Investment
TXN002544,2025-12-17,UPI STUDIO APARTMENT RENT,31658.94,UPI,Rent
TXN002545,2024-12-24,TORRENT POWER BILL PUNE,3514.43,UPI,Bills
TXN002546,2025-05-09,TAX REFUND INDIA,193203.16,Net Banking,Income
TXN002547,2026-05-24,TRAVEL INSURANCE,130.78,UPI,Travel
TXN002548,2026-06-14,UPI COLLEGE TUITION FEE,75200.79,UPI,Education
TXN002549,2025-06-12,POSTAL CHARGES PUNE,6062.4,Wallet,Other
TXN002550,2025-10-12,INOX CINEMAS PUNE,1409.83,Net Banking,Entertainment
TXN002551,2025-10-28,Income Credit,214076.27,Credit Card,Income
TXN002552,2025-03-30,ZUDIO ONLINE,18206.46,Credit Card,Shopping
TXN002553,2024-10-25,TATA POWER BILL ONLINE,4210.18,Cash,Bills
TXN002554,2026-02-06,UPI PARKING FEE,6319.86,Credit Card,Travel
TXN002555,2026-04-22,POS SHELL PETROL PUMP,1968.83,Wallet,Fuel
TXN002556,2024-09-22,DOCTOR CONSULTATION #7687,233.2,Cash,Healthcare
TXN002557,2025-02-09,PARKING SPACE RENT ONLINE,19757.39,Cash,Rent
TXN002558,2026-06-13,SWIGGY ORDER #1052,607.34,Cash,Food
TXN002559,2024-12-09,Client Payment,28455.72,Wallet,Income
TXN002560,2024-12-03,LIVE EVENT TICKET #9179,3630.34,Debit Card,Entertainment
TXN002561,2024-09-21,COWORKING SPACE RENT ONLINE,16101.8,Debit Card,Rent
TXN002562,2025-08-03,TOUR PACKAGE ONLINE,7365.21,UPI,Travel
TXN002563,2025-03-27,LABORATORY FEE #1520,95538.9,UPI,Education
TXN002564,2025-11-11,SWIGGY FOOD DELIVERY,1392.15,Net Banking,Food
TXN002565,2026-05-07,OTT SUBSCRIPTION ONLINE,11662.7,Cash,Bills
TXN002566,2026-06-26,RAPIDO AUTO #3457,1952.42,UPI,Travel
TXN002567,2025-04-20,FESTIVAL BONUS PUNE,47202.01,UPI,Income
TXN002568,2024-02-28,IPL MATCH TICKET PUNE,1845.42,Net Banking,Entertainment
TXN002569,2025-06-12,JIO RECHARGE,7956.08,Cash,Bills
TXN002570,2025-04-03,Dividend Credit,202137.0,Wallet,Income
TXN002571,2025-06-30,POS SWIGGY MUMBAI,1300.87,UPI,Food
TXN002572,2025-06-07,CHARITY PAYMENT #9986,8904.11,Credit Card,Other
TXN002573,2024-06-24,UPI REFUND RECEIVED,20387.07,UPI,Income
TXN002574,2024-11-13,UTILITY BILL PAYMENT INDIA,5516.23,Cash,Bills
TXN002575,2025-09-26,LAUNDRY SERVICE ONLINE,6116.22,Net Banking,Other
TXN002576,2025-08-17,GAS STATION PUNE,4744.88,Credit Card,Fuel
TXN002577,2025-04-28,MISCELLANEOUS PAYMENT INDIA,1748.69,Debit Card,Other
TXN002578,2024-05-01,REFUND RECEIVED ONLINE,189120.43,Debit Card,Income
TXN002579,2024-02-08,POS MISCELLANEOUS EXPENSE,7869.13,Net Banking,Other
TXN002580,2025-10-12,UPI PHOTO COPY CHARGES,7094.63,UPI,Other
TXN002581,2025-10-29,Workshop Registration,40720.37,Wallet,Education
TXN002582,2026-06-11,COFFEE PURCHASE INDIA,639.21,Cash,Food
TXN002583,2025-11-20,ANNUAL MEMBERSHIP FEE,5306.73,UPI,Other
TXN002584,2025-12-28,WATER PARK ENTRY,258.32,Debit Card,Entertainment
TXN002585,2025-05-18,POS FUEL CARD PAYMENT,2002.24,Credit Card,Fuel
TXN002586,2025-11-23,POS GROWW INVESTMENT,136163.73,Credit Card,Investment
TXN002587,2026-02-25,FASTAG TOLL,168.06,UPI,Travel
TXN002588,2024-08-26,Investment Plan,179305.38,Net Banking,Investment
TXN002589,2025-10-23,PG Rent,26359.03,Cash,Rent
TXN002590,2025-08-22,ANGEL ONE INVESTMENT,20004.86,UPI,Investment
TXN002591,2024-10-23,Food Court,1248.8,Credit Card,Food
TXN002592,2024-10-02,POS PASSPORT FEE,3676.04,Credit Card,Other
TXN002593,2025-05-18,PUNE METRO,5844.54,UPI,Travel
TXN002594,2025-09-27,COLLEGE TUITION FEE INDIA,26271.06,Net Banking,Education
TXN002595,2024-02-24,DIESEL REFILL INDIA,2802.34,Cash,Fuel
TXN002596,2024-04-06,DIVIDEND CREDIT,33700.48,Cash,Income
TXN002597,2026-04-07,TATA POWER EV CHARGING,3303.46,Debit Card,Fuel
TXN002598,2025-04-04,VALORANT POINTS INDIA,4455.88,Wallet,Entertainment
TXN002599,2024-04-27,LIBRARY FEE ONLINE,99158.01,Credit Card,Education
TXN002600,2025-02-05,POS BASKIN ROBBINS,917.14,Debit Card,Food
TXN002601,2024-09-26,MEDICAL EXPENSES ONLINE,234.92,Wallet,Healthcare
TXN002602,2025-03-12,MONTHLY RENT ONLINE,29605.47,Cash,Rent
TXN002603,2025-05-18,COFFEE PURCHASE PUNE,348.02,Net Banking,Food
TXN002604,2024-08-27,MICROSOFT 365 SUBSCRIPTION ONLINE,6633.9,UPI,Bills
TXN002605,2024-08-20,SHELL PETROL PUMP INDIA,2179.49,UPI,Fuel
TXN002606,2026-04-24,JioMart,4291.25,Cash,Shopping
TXN002607,2025-09-30,POS BHARAT PETROLEUM,2665.28,Cash,Fuel
TXN002608,2025-09-01,INTERNET BILL #1919,1084.17,Wallet,Bills
TXN002609,2024-11-11,Project Materials,79462.52,Wallet,Education
TXN002610,2025-12-15,POS DENTAL CLINIC,6342.91,Credit Card,Healthcare
TXN002611,2026-01-19,PERFORMANCE BONUS INDIA,92585.01,Debit Card,Income
TXN002612,2026-01-16,MONTHLY SALARY PUNE,239917.68,Debit Card,Income
TXN002613,2024-12-29,UPI HACKATHON REGISTRATION,87994.78,Debit Card,Education
TXN002614,2025-04-12,POS TEA POST,808.44,UPI,Food
TXN002615,2024-02-04,RTGS TRANSFER INDIA,1131.34,Cash,Other
TXN002616,2025-02-13,POS VEDANTU CLASSES,70947.68,Net Banking,Education
TXN002617,2026-06-04,MEDICAL STORE ONLINE,1119.57,Debit Card,Healthcare
TXN002618,2026-04-29,RESIDENTIAL RENT ONLINE,40599.74,Debit Card,Rent
TXN002619,2024-01-07,DENTAL CLINIC PUNE,7023.5,Cash,Healthcare
TXN002620,2026-05-08,POS RESORT BOOKING,1669.33,Cash,Travel
TXN002621,2025-02-11,CONSULTING INCOME PUNE,112309.96,Debit Card,Income
TXN002622,2025-05-03,UPI HACKATHON REGISTRATION,63990.39,Cash,Education
TXN002623,2024-02-14,BEST BUS TICKET INDIA,3629.52,Debit Card,Travel
TXN002624,2024-10-20,RESTAURANT BILL INDIA,173.48,Debit Card,Food
TXN002625,2026-02-13,PARKING FEE #9733,2826.69,Wallet,Travel
TXN002626,2024-07-01,UPI APOLLO HOSPITAL,2745.22,Net Banking,Healthcare
TXN002627,2024-08-13,CAFE COFFEE DAY INDIA,648.86,Debit Card,Food
TXN002628,2024-09-23,Recurring Deposit,1231.07,Net Banking,Investment
TXN002629,2025-07-07,LEASE PAYMENT ONLINE,9755.25,Debit Card,Rent
TXN002630,2024-03-15,TEA POST INDIA,1343.06,Cash,Food
TXN002631,2025-03-22,McDonald's,1424.97,Credit Card,Food
TXN002632,2024-05-12,FLIPKART #4120,9961.05,Debit Card,Shopping
TXN002633,2024-03-08,GENERAL PHYSICIAN INDIA,14846.0,Debit Card,Healthcare
TXN002634,2024-02-21,HYPERMARKET PURCHASE INDIA,18550.26,Credit Card,Shopping
TXN002635,2026-01-21,UPI INDIAN OIL PETROL PUMP,3774.65,UPI,Fuel
TXN002636,2026-05-02,INVESTMENT PLAN #4149,103946.99,Debit Card,Investment
TXN002637,2026-03-27,UPI CODING BLOCKS COURSE,79644.86,Net Banking,Education
TXN002638,2024-12-26,HEALTH INSURANCE PREMIUM ONLINE,422.55,UPI,Healthcare
TXN002639,2025-06-08,UPI GREAT LEARNING COURSE,10658.98,Debit Card,Education
TXN002640,2024-10-12,SCOOTER FUEL ONLINE,1931.03,Wallet,Fuel
TXN002641,2026-03-19,PATHOLOGY LAB ONLINE,13661.5,Credit Card,Healthcare
TXN002642,2025-03-20,INVESTMENT PLAN ONLINE,30081.53,Credit Card,Investment
TXN002643,2024-12-05,PERSONAL EXPENSE PUNE,3835.49,Debit Card,Other
TXN002644,2025-11-19,LPG CYLINDER BOOKING #6193,4747.57,Wallet,Bills
TXN002645,2024-03-24,POS UPSTOX INVESTMENT,7043.0,Credit Card,Investment
TXN002646,2025-09-21,UPI WESTSIDE,7537.77,Cash,Shopping
TXN002647,2026-04-23,PROPERTY LEASE INDIA,15191.85,Net Banking,Rent
TXN002648,2024-09-25,PAYROLL CREDIT #5841,143175.08,Credit Card,Income
TXN002649,2025-04-20,MOBILE PURCHASE,15551.9,Debit Card,Shopping
TXN002650,2024-07-18,NETMEDS ORDER,11795.42,UPI,Healthcare
TXN002651,2026-02-14,EYE HOSPITAL INDIA,3552.33,Credit Card,Healthcare
TXN002652,2024-06-25,COMPANY SALARY ONLINE,130821.28,Wallet,Income
TXN002653,2024-03-25,JIO FIBER BILL,11394.7,Cash,Bills
TXN002654,2024-10-17,UPI RTGS TRANSFER,2205.33,Cash,Other
TXN002655,2024-05-03,SILVER INVESTMENT ONLINE,75417.6,UPI,Investment
TXN002656,2025-12-06,POS PROPERTY RENTAL,36447.31,Credit Card,Rent
TXN002657,2024-01-25,UPI RESEARCH PAPER PUBLICATION FEE,23599.07,Debit Card,Education
TXN002658,2025-09-15,STEAM PURCHASE #3568,685.71,UPI,Entertainment
TXN002659,2026-02-07,SUPERMARKET SHOPPING #3634,7380.88,Debit Card,Shopping
TXN002660,2025-09-20,UPI OTT SUBSCRIPTION,4246.39,Credit Card,Entertainment
TXN002661,2024-09-28,COURSERA COURSE #4340,96384.69,Net Banking,Education
TXN002662,2025-09-27,UNKNOWN MERCHANT INDIA,6674.1,Debit Card,Other
TXN002663,2025-03-09,CHATGPT PLUS SUBSCRIPTION INDIA,7292.01,Credit Card,Bills
TXN002664,2024-03-27,FREE FIRE DIAMONDS PUNE,4486.76,Debit Card,Entertainment
TXN002665,2025-03-26,PETROL BUNK #2585,2313.09,Debit Card,Fuel
TXN002666,2026-01-02,LATE PAYMENT FEE,5758.26,Net Banking,Other
TXN002667,2024-11-07,MakeMyTrip Flight,2062.98,UPI,Travel
TXN002668,2024-03-01,MSEDCL ELECTRICITY BILL INDIA,2255.16,Debit Card,Bills
TXN002669,2026-05-14,Vistara Flight,508.5,Credit Card,Travel
TXN002670,2024-11-28,UPI MONTHLY SALARY,160924.14,UPI,Income
TXN002671,2024-12-07,POS PREMIUM PETROL,2924.52,Net Banking,Fuel
TXN002672,2024-08-05,VITAMIN SUPPLEMENTS ONLINE,4724.08,Wallet,Healthcare
TXN002673,2026-05-08,PANTALOONS,8201.57,UPI,Shopping
TXN002674,2026-06-13,ELECTRICIAN CHARGES PUNE,3360.99,UPI,Other
TXN002675,2026-06-05,POS ADOBE CREATIVE CLOUD,8880.75,Cash,Bills
TXN002676,2025-11-01,MEDICAL STORE INDIA,11306.58,Net Banking,Healthcare
TXN002677,2024-11-12,HALDIRAM'S ONLINE,624.83,Credit Card,Food
TXN002678,2025-07-15,LIC Premium,126703.26,Credit Card,Investment
TXN002679,2025-08-14,TRAVEL AGENCY INDIA,3773.23,Net Banking,Travel
TXN002680,2025-01-27,POS COVID TEST,2891.63,Cash,Healthcare
TXN002681,2026-03-14,UPI BANK TRANSFER,7097.63,Wallet,Other
TXN002682,2025-10-31,ORTHOPEDIC CONSULTATION INDIA,634.61,Credit Card,Healthcare
TXN002683,2026-06-10,PRESCRIPTION MEDICINES #5997,3166.24,Debit Card,Healthcare
TXN002684,2024-03-01,LIBRARY FEE PUNE,61261.89,Debit Card,Education
TXN002685,2024-08-20,NINTENDO ESHOP #4263,2336.68,Wallet,Entertainment
TXN002686,2024-12-13,FASTAG TOLL RECHARGE ONLINE,351.61,Cash,Fuel
TXN002687,2025-07-20,UPI NETFLIX RENEWAL,959.98,Credit Card,Entertainment
TXN002688,2026-01-24,SPICEJET FLIGHT PUNE,7578.92,UPI,Travel
TXN002689,2024-08-11,UPI UPSTOX INVESTMENT,70321.26,Credit Card,Investment
TXN002690,2025-01-15,POS FUEL PURCHASE,2336.92,Credit Card,Fuel
TXN002691,2025-06-17,HYDERABAD METRO PUNE,1370.19,Cash,Travel
TXN002692,2024-12-03,VEHICLE FUEL PUNE,1136.85,Credit Card,Fuel
TXN002693,2025-12-16,CAFE COFFEE DAY INDIA,1464.79,Wallet,Food
TXN002694,2024-09-23,PANIPURI,1059.14,Debit Card,Food
TXN002695,2024-03-09,TRAVEL AGENCY #5380,3431.94,Net Banking,Travel
TXN002696,2024-11-01,TATA POWER EV CHARGING ONLINE,959.24,Debit Card,Fuel
TXN002697,2024-09-03,KFC ONLINE,424.61,Wallet,Food
TXN002698,2024-04-28,ORACLE CERTIFICATION PUNE,77610.68,Debit Card,Education
TXN002699,2026-01-09,Medical Equipment,2735.71,Credit Card,Healthcare
TXN002700,2025-06-16,UPI INDIGO FLIGHT,2758.86,UPI,Travel
TXN002701,2026-03-29,INVESTMENT TRANSFER ONLINE,144887.87,UPI,Investment
TXN002702,2025-05-29,GITHUB PRO SUBSCRIPTION INDIA,7756.55,Cash,Bills
TXN002703,2025-08-29,KEM Hospital,13837.94,Cash,Healthcare
TXN002704,2025-07-08,WIFI BILL ONLINE,10168.54,Net Banking,Bills
TXN002705,2024-08-11,ZERODHA INVESTMENT #2770,145217.06,Debit Card,Investment
TXN002706,2025-04-11,TRAINING PROGRAM INDIA,61037.15,Credit Card,Education
TXN002707,2024-08-09,ONLINE COURSE PURCHASE #5677,37102.19,Net Banking,Education
TXN002708,2026-05-19,NAYARA ENERGY FUEL INDIA,1790.42,Credit Card,Fuel
TXN002709,2024-03-18,PEDIATRIC CONSULTATION INDIA,4313.17,Net Banking,Healthcare
TXN002710,2025-04-24,GOOGLE PLAY PURCHASE INDIA,739.4,Credit Card,Entertainment
TXN002711,2025-02-03,SHELL PETROL PUMP ONLINE,312.08,Credit Card,Fuel
TXN002712,2025-12-04,POS IRCTC TICKET,6042.69,Debit Card,Travel
TXN002713,2024-11-08,INTERNSHIP STIPEND INDIA,78837.12,Debit Card,Income
TXN002714,2024-08-17,MSEDCL ELECTRICITY BILL INDIA,1899.5,Credit Card,Bills
TXN002715,2024-05-27,Postal Charges,1633.81,Net Banking,Other
TXN002716,2025-03-05,CISCO CERTIFICATION #1392,570.71,Credit Card,Education
TXN002717,2026-06-21,UNIVERSITY FEE PUNE,49478.36,Net Banking,Education
TXN002718,2025-12-14,POS CAFE EXPENSE,295.63,Wallet,Food
TXN002719,2025-12-25,WATER PARK ENTRY INDIA,4085.23,Net Banking,Entertainment
TXN002720,2026-05-25,UPI GOOGLE ADSENSE PAYMENT,26339.17,Wallet,Income
TXN002721,2026-05-31,UPI FREE FIRE DIAMONDS,4328.53,Cash,Entertainment
TXN002722,2024-05-05,INVESTMENT TRANSFER INDIA,99587.45,Cash,Investment
TXN002723,2025-08-22,HOSPITAL BILL INDIA,3849.61,Debit Card,Healthcare
TXN002724,2026-04-30,SILVER INVESTMENT #6761,46965.03,Wallet,Investment
TXN002725,2025-10-27,NAMMA METRO ONLINE,2638.07,Net Banking,Travel
TXN002726,2025-08-20,RAPIDO BIKE PUNE,3399.9,Cash,Travel
TXN002727,2026-03-12,COFFEE PURCHASE INDIA,1302.85,Debit Card,Food
TXN002728,2026-02-08,PORTFOLIO INVESTMENT,191304.31,Cash,Investment
TXN002729,2025-09-06,PUNE METRO #8506,5179.19,Credit Card,Travel
TXN002730,2024-01-16,UPI NINTENDO ESHOP,2545.71,Cash,Entertainment
TXN002731,2026-02-12,UPI FREELANCE PAYMENT,144522.39,Cash,Income
TXN002732,2024-06-06,PROJECT PAYMENT PUNE,212383.41,Cash,Income
TXN002733,2025-09-10,TORRENT POWER BILL ONLINE,8306.59,Credit Card,Bills
TXN002734,2025-06-16,Rental Income,39207.78,Net Banking,Income
TXN002735,2024-05-27,MICROSOFT CERTIFICATION EXAM,33957.8,Cash,Education
TXN002736,2024-06-16,Fuel Station Payment,4035.69,Credit Card,Fuel
TXN002737,2024-08-19,UPI CAPITAL INVESTMENT,148251.03,UPI,Investment
TXN002738,2025-12-01,Netflix Renewal,4997.26,Credit Card,Entertainment
TXN002739,2025-02-23,LOCAL TRAIN TICKET #4082,2157.02,UPI,Travel
TXN002740,2025-06-06,EYE HOSPITAL #2776,5310.67,Credit Card,Healthcare
TXN002741,2024-10-29,PROJECT MATERIALS #1334,33937.03,Cash,Education
TXN002742,2024-08-24,MONTHLY LEASE PUNE,29654.72,Wallet,Rent
TXN002743,2025-08-14,POS OLA AUTO,6533.24,Wallet,Travel
TXN002744,2024-12-10,PET CARE PUNE,5567.38,Net Banking,Other
TXN002745,2025-07-01,OTT SUBSCRIPTION PUNE,11907.45,UPI,Bills
TXN002746,2024-10-24,NIKE STORE ONLINE,3524.76,Wallet,Shopping
TXN002747,2024-03-10,LEASE PAYMENT INDIA,6879.55,UPI,Rent
TXN002748,2025-07-14,FASHION SHOPPING #6734,9484.58,Cash,Shopping
TXN002749,2025-03-12,UPI HYPERMARKET PURCHASE,5072.88,Cash,Shopping
TXN002750,2025-12-19,Commission Credit,246336.1,Cash,Income
TXN002751,2026-06-11,UPI ACT FIBERNET,10844.95,UPI,Bills
TXN002752,2025-10-23,BMTC BUS TICKET #2442,138.11,Debit Card,Travel
TXN002753,2024-02-22,RESTAURANT BILL INDIA,173.83,Credit Card,Food
TXN002754,2026-05-02,Truck Fuel,1544.04,Credit Card,Fuel
TXN002755,2025-03-05,AIR INDIA FLIGHT #5308,5378.54,UPI,Travel
TXN002756,2026-04-04,SCHOLARSHIP CREDIT ONLINE,16153.16,Net Banking,Income
TXN002757,2025-10-20,PG RENT ONLINE,43287.1,Net Banking,Rent
TXN002758,2024-09-05,PVR CINEMAS #4950,2905.9,Debit Card,Entertainment
TXN002759,2025-04-16,UPI BPCL FUEL STATION,2247.85,Cash,Fuel
TXN002760,2026-06-29,JIOMART ONLINE,19436.93,Debit Card,Shopping
TXN002761,2025-12-07,HOSTEL RENT ONLINE,40366.41,Credit Card,Rent
TXN002762,2025-03-21,PAYROLL CREDIT #4688,59836.44,Wallet,Income
TXN002763,2024-07-12,BROADBAND BILL INDIA,9229.42,Debit Card,Bills
TXN002764,2024-11-10,IPO INVESTMENT ONLINE,146015.3,Credit Card,Investment
TXN002765,2025-04-03,UPI TRAVEL INSURANCE,2945.8,Credit Card,Travel
TXN002766,2026-02-17,PUNE METRO PUNE,7257.13,Debit Card,Travel
TXN002767,2024-07-09,UPI CAR WASH,4250.82,Net Banking,Other
TXN002768,2024-10-04,UPI MARRIAGE GIFT,8910.52,Wallet,Other
TXN002769,2024-01-02,ANNUAL MEMBERSHIP FEE INDIA,4614.16,Credit Card,Bills
TXN002770,2024-09-25,REAL ESTATE INVESTMENT PUNE,1409.35,Debit Card,Investment
TXN002771,2024-06-21,PENSION CONTRIBUTION INDIA,116934.26,Credit Card,Investment
TXN002772,2025-09-16,POS CONFERENCE REGISTRATION,80617.88,Net Banking,Education
TXN002773,2024-12-27,BIRTHDAY GIFT,9409.29,UPI,Other
TXN002774,2024-04-06,THEME PARK TICKET,1294.54,Wallet,Entertainment
TXN002775,2024-03-09,POS MARRIAGE GIFT,8226.52,Net Banking,Other
TXN002776,2025-04-20,Vitamin Supplements,11378.34,UPI,Healthcare
TXN002777,2025-02-17,Commission Credit,99697.54,Net Banking,Income
TXN002778,2024-06-25,UPI HACKERRANK PREMIUM,73761.59,UPI,Education
TXN002779,2024-09-23,POS WAREHOUSE RENT,21735.19,Cash,Rent
TXN002780,2024-12-29,UPI MUSEUM TICKET,3754.2,Credit Card,Entertainment
TXN002781,2025-04-04,CHARITY PAYMENT ONLINE,5995.45,Credit Card,Other
TXN002782,2024-08-04,UPI BANK TRANSFER,8931.21,Cash,Other
TXN002783,2024-06-17,POS CHINESE RESTAURANT,402.9,Net Banking,Food
TXN002784,2026-01-01,PLAYSTATION STORE ONLINE,442.42,Net Banking,Entertainment
TXN002785,2025-07-26,Book Store,7137.1,Cash,Shopping
TXN002786,2024-01-25,SHOPPERS STOP,10735.29,Net Banking,Shopping
TXN002787,2024-04-16,POS CODECHEF SUBSCRIPTION,1521.34,Credit Card,Education
TXN002788,2024-11-09,FASHION SHOPPING INDIA,13944.93,Wallet,Shopping
TXN002789,2025-12-29,UPI OLA RIDE,2643.47,UPI,Travel
TXN002790,2024-08-28,STORAGE UNIT RENT #2100,31404.74,Net Banking,Rent
TXN002791,2026-02-18,UPI SMALLCASE INVESTMENT,178957.39,UPI,Investment
TXN002792,2025-03-20,GARBAGE COLLECTION FEE ONLINE,8052.88,Net Banking,Bills
TXN002793,2024-12-07,POS RTGS TRANSFER,2538.17,UPI,Other
TXN002794,2024-06-17,HIGHWAY FUEL STOP #2160,1312.08,UPI,Fuel
TXN002795,2024-12-02,UPI GAS STATION,3981.62,UPI,Fuel
TXN002796,2025-10-24,UPI OFFLINE SHOPPING,9161.86,UPI,Shopping
TXN002797,2025-08-14,UPI UPI TRANSFER,3947.38,Wallet,Other
TXN002798,2024-08-11,BOND INVESTMENT #4362,23139.64,Debit Card,Investment
TXN002799,2025-03-26,WATER PARK ENTRY INDIA,3904.3,Credit Card,Entertainment
TXN002800,2024-03-21,UPI WOW! MOMO,329.38,Net Banking,Food
TXN002801,2024-03-29,UPI RESIDENTIAL RENT,30511.07,Debit Card,Rent
TXN002802,2024-05-31,WALLET TRANSFER #3984,4959.19,Credit Card,Other
TXN002803,2024-10-27,AUTO FUEL,1312.55,Net Banking,Fuel
TXN002804,2024-08-31,PRINTING CHARGES,9807.92,Credit Card,Other
TXN002805,2024-08-28,MUNICIPAL CHARGES,9350.93,UPI,Other
TXN002806,2026-05-28,UPI PEDIATRIC CONSULTATION,4935.3,Wallet,Healthcare
TXN002807,2025-11-04,DMART INDIA,4505.01,Cash,Shopping
TXN002808,2025-06-23,APARTMENT MAINTENANCE PUNE,5098.16,Cash,Bills
TXN002809,2024-07-16,FINANCIAL INVESTMENT ONLINE,38320.33,UPI,Investment
TXN002810,2024-11-25,WOW! MOMO,1302.85,Credit Card,Food
TXN002811,2026-01-17,COMPANY SALARY PUNE,178589.48,Net Banking,Income
TXN002812,2024-11-22,Groww Investment,34980.14,UPI,Investment
TXN002813,2026-01-30,FREE FIRE DIAMONDS #8309,3734.49,Wallet,Entertainment
TXN002814,2024-08-16,BUS FUEL INDIA,4271.69,Net Banking,Fuel
TXN002815,2025-08-25,POS PEDIATRIC CONSULTATION,11470.23,Net Banking,Healthcare
TXN002816,2025-08-16,ARCADE GAMES ONLINE,3343.95,UPI,Entertainment
TXN002817,2025-02-04,POS CODECHEF SUBSCRIPTION,92597.01,UPI,Education
TXN002818,2026-01-18,POS TATA POWER EV CHARGING,619.41,Cash,Fuel
TXN002819,2026-06-16,EXCITEL BROADBAND INDIA,2719.21,Credit Card,Bills
TXN002820,2025-09-18,RECURRING DEPOSIT PUNE,119221.7,Debit Card,Investment
TXN002821,2024-05-18,Scaler Academy,60299.41,Credit Card,Education
TXN002822,2025-07-31,Breakfast Expense,423.34,Wallet,Food
TXN002823,2024-11-05,BLOOD TEST INDIA,3104.82,UPI,Healthcare
TXN002824,2025-10-03,CAB FUEL #8035,1452.15,Wallet,Fuel
TXN002825,2024-04-26,Internet Bill,4073.65,Cash,Bills
TXN002826,2024-05-03,GAANA PLUS ONLINE,3717.2,Credit Card,Entertainment
TXN002827,2025-11-20,VILLA RENT ONLINE,24241.47,Wallet,Rent
TXN002828,2026-02-16,UPI BLOOD TEST,7536.57,Debit Card,Healthcare
TXN002829,2025-04-20,POS OFFICE RENT,47920.35,Debit Card,Rent
TXN002830,2024-09-04,SOCIETY MAINTENANCE RENT #5994,26575.96,UPI,Rent
TXN002831,2025-03-28,CASHBACK RECEIVED,66460.36,UPI,Income
TXN002832,2025-01-31,Cab Booking,1227.0,Credit Card,Travel
TXN002833,2024-03-12,VI RECHARGE,6694.27,Cash,Bills
TXN002834,2024-10-01,FUEL STATION PAYMENT,3491.96,Debit Card,Fuel
TXN002835,2026-06-28,Commercial Vehicle Fuel,2057.69,Credit Card,Fuel
TXN002836,2025-01-14,PENALTY CHARGES PUNE,899.95,Wallet,Other
TXN002837,2026-04-19,POS NEFT CREDIT,195658.9,Net Banking,Income
TXN002838,2025-04-14,UPI HOSPITAL BILL,7234.51,Debit Card,Healthcare
TXN002839,2026-05-25,BREAKFAST EXPENSE INDIA,1304.89,UPI,Food
TXN002840,2026-06-15,UPI ONLINE EARNINGS,102956.91,Debit Card,Income
TXN002841,2025-02-01,NEFT Credit,44835.95,Debit Card,Income
TXN002842,2024-10-20,COMMISSION CREDIT #1406,147551.29,UPI,Income
TXN002843,2024-05-23,POS COMPANY SALARY,157804.04,Debit Card,Income
TXN002844,2024-06-21,Document Charges,9602.52,Credit Card,Other
TXN002845,2024-07-25,CONFERENCE REGISTRATION #7018,84036.56,Cash,Education
TXN002846,2026-01-04,POS PPF DEPOSIT,35159.73,Credit Card,Investment
TXN002847,2025-06-24,UPI BPCL FUEL STATION,354.88,Net Banking,Fuel
TXN002848,2025-02-07,INTERNSHIP STIPEND,188943.81,Credit Card,Income
TXN002849,2026-03-10,DEMAT ACCOUNT FUNDING ONLINE,130879.12,Net Banking,Investment
TXN002850,2024-01-27,RAILWAY PLATFORM TICKET PUNE,554.64,UPI,Travel
TXN002851,2026-03-15,CLINIC CONSULTATION ONLINE,12203.41,Cash,Healthcare
TXN002852,2024-03-05,SOCIETY MAINTENANCE RENT #1615,22124.09,Net Banking,Rent
TXN002853,2024-06-21,PROJECT MATERIALS ONLINE,31225.18,Wallet,Education
TXN002854,2024-12-25,GARDENING SERVICE PUNE,8170.77,Wallet,Other
TXN002855,2026-06-05,POS INDIAN OIL PETROL PUMP,1408.77,Net Banking,Fuel
TXN002856,2025-04-13,PENALTY CHARGES PUNE,1857.76,Wallet,Other
TXN002857,2026-06-27,UPI HOSTEL RENT,23258.58,Cash,Rent
TXN002858,2025-04-30,Rental Payment,13441.72,Net Banking,Rent
TXN002859,2026-04-27,CODING BLOCKS COURSE ONLINE,6996.19,Wallet,Education
TXN002860,2024-05-26,POS PRIME MEMBERSHIP,3782.44,Wallet,Entertainment
TXN002861,2025-05-03,JEWELLERY STORE PUNE,20296.65,Debit Card,Shopping
TXN002862,2024-04-21,HOTEL BOOKING,1490.71,Cash,Travel
TXN002863,2026-05-24,MICROSOFT 365 SUBSCRIPTION ONLINE,740.31,Net Banking,Bills
TXN002864,2024-11-03,NYKAA ONLINE,12589.73,Net Banking,Shopping
TXN002865,2024-07-10,HYDERABAD METRO INDIA,1648.6,Credit Card,Travel
TXN002866,2026-06-08,SKIN SPECIALIST #1177,12368.74,Net Banking,Healthcare
TXN002867,2025-06-21,CT SCAN INDIA,10962.08,Credit Card,Healthcare
TXN002868,2025-06-22,ChatGPT Plus Subscription,7907.78,Credit Card,Bills
TXN002869,2025-03-26,Manipal Hospital,479.18,Cash,Healthcare
TXN002870,2026-02-23,EV CHARGING STATION INDIA,4691.87,Wallet,Fuel
TXN002871,2024-04-11,INDIAN OIL FUEL #4047,3962.97,Wallet,Fuel
TXN002872,2025-08-31,UPI UBER MOTO,1881.27,Net Banking,Travel
TXN002873,2025-06-16,APARTMENT RENT,10261.39,Debit Card,Rent
TXN002874,2024-10-10,POS TATA POWER EV CHARGING,4016.9,Wallet,Fuel
TXN002875,2024-07-27,COMPETITION REGISTRATION PUNE,54469.81,Net Banking,Education
TXN002876,2025-01-04,Silver Investment,10361.52,Cash,Investment
