Transaction_ID,Date,Description,Amount,Payment_Method,Category,clean_description,merchant,day_of_week
TXN002184,2025-12-18,ATHER GRID CHARGING PUNE,2417.93,Wallet,Fuel,ather grid charging pune,ather,3
TXN002185,2024-11-10,UPI AMUSEMENT PARK,2959.3,UPI,Entertainment,upi amusement park,amusement,6
TXN002186,2026-03-02,POS RETIREMENT FUND,10217.02,Net Banking,Investment,pos retirement fund,retirement,0
TXN002187,2024-05-20,BookMyShow Movie,1363.77,Net Banking,Entertainment,bookmyshow movie,bookmyshow,0
TXN002188,2025-09-09,COVID TEST ONLINE,8013.26,Cash,Healthcare,covid test online,covid,1
TXN002189,2025-05-05,SCHOLARSHIP CREDIT ONLINE,104128.78,Credit Card,Income,scholarship credit online,scholarship,0
TXN002190,2024-05-17,VIJAY SALES INDIA,7718.59,Debit Card,Shopping,vijay sales india,vijay,4
TXN002191,2026-04-23,POS ICLOUD STORAGE,1690.84,Net Banking,Bills,pos icloud storage,icloud,3
TXN002192,2024-05-07,POS IMPS CREDIT,120589.36,Credit Card,Income,pos imps credit,credit,1
TXN002193,2026-03-26,UPI BANK TRANSFER,498.14,Net Banking,Other,upi bank transfer,bank,3
TXN002194,2024-08-19,UPI LEASE PAYMENT,5389.82,Debit Card,Rent,upi lease payment,lease,0
TXN002195,2025-11-01,UPI CLOTHES,10431.84,Credit Card,Shopping,upi clothes,clothes,5
TXN002196,2025-10-07,POS VEDANTU CLASSES,89496.26,Net Banking,Education,pos vedantu classes,vedantu,1
TXN002197,2025-11-27,UBER INTERCITY ONLINE,7218.04,Cash,Travel,uber intercity online,uber,3
TXN002198,2024-04-04,GROWW INVESTMENT INDIA,76448.53,UPI,Investment,groww investment india,groww,3
TXN002199,2024-09-08,POS LOCAL TRAIN TICKET,1454.38,UPI,Travel,pos local train ticket,local,6
TXN002200,2024-05-06,MUSIC FESTIVAL INDIA,4692.71,Net Banking,Entertainment,music festival india,music,0
TXN002201,2026-03-07,FASHION SHOPPING #9297,6942.42,Net Banking,Shopping,fashion shopping,fashion,5
TXN002202,2025-04-27,BURGER KING ONLINE,151.39,UPI,Food,burger king online,burger,6
TXN002203,2025-12-17,HOSTEL RENT,15864.51,Credit Card,Rent,hostel rent,hostel,2
TXN002204,2024-01-07,CASH WITHDRAWAL INDIA,5070.45,Credit Card,Other,cash withdrawal india,cash,6
TXN002205,2024-11-21,Training Program,16488.87,UPI,Education,training program,training,3
TXN002206,2024-04-23,POS PET CARE,5191.52,Net Banking,Other,pos pet care,pet,1
TXN002207,2025-11-01,POS ZOMATO GOLD,179.93,Credit Card,Food,pos zomato gold,zomato,5
TXN002208,2025-02-18,EMERGENCY TREATMENT PUNE,10102.82,Net Banking,Healthcare,emergency treatment pune,emergency,1
TXN002209,2025-09-27,UPI WOW! MOMO,169.71,Cash,Food,upi wow momo,wow,5
TXN002210,2026-02-20,KEM HOSPITAL #9850,11777.8,Wallet,Healthcare,kem hospital,kem,4
TXN002211,2024-07-01,ELSS INVESTMENT ONLINE,162493.0,Debit Card,Investment,elss investment online,elss,0
TXN002212,2025-06-22,PSYCHOLOGIST SESSION,14468.43,Credit Card,Healthcare,psychologist session,psychologist,6
TXN002213,2024-04-18,COWORKING SPACE RENT INDIA,17641.02,Net Banking,Rent,coworking space rent india,coworking,3
TXN002214,2024-06-29,TATA POWER BILL INDIA,2044.03,Wallet,Bills,tata power bill india,tata,5
TXN002215,2024-04-14,CRYPTO PURCHASE INDIA,165784.66,Credit Card,Investment,crypto purchase india,crypto,6
TXN002216,2025-10-24,GAS BILL INDIA,7091.27,Wallet,Bills,gas bill india,gas,4
TXN002217,2026-03-11,UPI PERFORMANCE BONUS,219838.33,Debit Card,Income,upi performance bonus,performance,2
TXN002218,2025-03-28,PRESCRIPTION MEDICINES INDIA,8584.34,Debit Card,Healthcare,prescription medicines india,prescription,4
TXN002219,2025-08-20,UPI PNG GAS BILL,10828.03,Debit Card,Bills,upi png gas bill,png,2
TXN002220,2024-04-30,Silver Investment,100806.23,Net Banking,Investment,silver investment,silver,1
TXN002221,2024-07-04,MISCELLANEOUS EXPENSE INDIA,9253.66,UPI,Other,miscellaneous expense india,miscellaneous,3
TXN002222,2026-04-18,UPI LPG FUEL,3580.26,Credit Card,Fuel,upi lpg fuel,lpg,5
TXN002223,2026-01-09,PENALTY CHARGES,8202.53,Net Banking,Other,penalty charges,penalty,4
TXN002224,2026-01-22,PETROL REFILL #2103,1829.39,Cash,Fuel,petrol refill,petrol,3
TXN002225,2025-08-19,LOCAL RESTAURANT #7300,487.3,Cash,Food,local restaurant,local,1
TXN002226,2026-05-22,MOBILE RECHARGE #9897,6063.07,Cash,Bills,mobile recharge,mobile,4
TXN002227,2025-12-20,Cashback Received,130807.29,Net Banking,Income,cashback received,cashback,5
TXN002228,2025-05-14,CAPITAL INVESTMENT INDIA,123408.95,UPI,Investment,capital investment india,capital,2
TXN002229,2025-03-20,WEEKEND MOVIE ONLINE,552.74,Cash,Entertainment,weekend movie online,weekend,3
TXN002230,2024-03-21,Internet Bill,8226.25,UPI,Bills,internet bill,internet,3
TXN002231,2024-09-20,POS RENTAL AGREEMENT PAYMENT,7887.82,Net Banking,Rent,pos rental agreement payment,rental,4
TXN002232,2025-10-24,Monthly Rent,40786.57,Wallet,Rent,monthly rent,monthly,4
TXN002233,2026-03-18,Cashback Received,196710.54,Net Banking,Income,cashback received,cashback,2
TXN002234,2024-09-10,OVEN STORY PIZZA,259.53,Debit Card,Food,oven story pizza,oven,1
TXN002235,2025-09-24,SEMESTER FEE INDIA,1213.61,Debit Card,Education,semester fee india,semester,2
TXN002236,2025-06-02,BLOOD TEST INDIA,6056.55,Cash,Healthcare,blood test india,blood,0
TXN002237,2025-06-01,LUNCH EXPENSE ONLINE,627.0,UPI,Food,lunch expense online,lunch,6
TXN002238,2025-07-25,Temple Donation,3006.49,Cash,Other,temple donation,temple,4
TXN002239,2025-07-25,TAX SAVING MUTUAL FUND INDIA,19996.47,Credit Card,Investment,tax saving mutual fund india,tax,4
TXN002240,2024-10-11,COFFEE PURCHASE,1490.27,Credit Card,Food,coffee purchase,coffee,4
TXN002241,2025-11-10,GAANA PLUS,4605.97,Wallet,Entertainment,gaana plus,gaana,0
TXN002242,2025-02-01,HIGHWAY FUEL STOP #9402,538.41,Debit Card,Fuel,highway fuel stop,highway,5
TXN002243,2025-11-04,POS APPLE APP STORE,606.25,Credit Card,Entertainment,pos apple app store,apple,1
TXN002244,2025-04-17,EASEMYTRIP BOOKING,4913.08,Wallet,Travel,easemytrip booking,easemytrip,3
TXN002245,2024-01-15,UPI HEALTH CHECKUP,7096.84,Credit Card,Healthcare,upi health checkup,health,0
TXN002246,2025-03-24,Gaana Plus,3429.49,Debit Card,Entertainment,gaana plus,gaana,0
TXN002247,2024-08-22,UPI ELECTRICITY BILL,7744.73,Debit Card,Bills,upi electricity bill,electricity,3
TXN002248,2025-05-16,UPI RECEIVED #5502,24380.59,Cash,Income,upi received,received,4
TXN002249,2024-03-25,FUEL STATION PAYMENT #4150,4692.3,Credit Card,Fuel,fuel station payment,fuel,0
TXN002250,2026-05-06,POS BMTC BUS TICKET,5090.74,Cash,Travel,pos bmtc bus ticket,bmtc,2
TXN002251,2024-06-17,UPSTOX INVESTMENT PUNE,110654.24,Debit Card,Investment,upstox investment pune,upstox,0
TXN002252,2024-05-11,GEEKSFORGEEKS COURSE PUNE,31929.49,Credit Card,Education,geeksforgeeks course pune,geeksforgeeks,5
TXN002253,2025-03-12,JIOHOTSTAR SUBSCRIPTION PUNE,3964.43,Debit Card,Entertainment,jiohotstar subscription pune,jiohotstar,2
TXN002254,2024-09-17,ULIP INVESTMENT PUNE,162581.81,Wallet,Investment,ulip investment pune,ulip,1
TXN002255,2025-05-11,BHARAT PETROLEUM,3847.7,Net Banking,Fuel,bharat petroleum,bharat,6
TXN002256,2024-04-02,CLINIC CONSULTATION,1252.11,Net Banking,Healthcare,clinic consultation,clinic,1
TXN002257,2025-11-08,POS MUSEUM TICKET,2434.08,UPI,Entertainment,pos museum ticket,museum,5
TXN002258,2025-02-04,UPI RECEIVED #5774,147455.35,Debit Card,Income,upi received,received,1
TXN002259,2026-03-16,UPI HOLIDAY BOOKING,1255.02,Cash,Travel,upi holiday booking,holiday,0
TXN002260,2025-03-15,MAINLAND CHINA #7153,312.91,Net Banking,Food,mainland china,mainland,5
TXN002261,2025-04-11,POS HOTEL BOOKING,7845.22,Debit Card,Travel,pos hotel booking,hotel,4
TXN002262,2026-03-30,AKASA AIR TICKET INDIA,3619.78,Credit Card,Travel,akasa air ticket india,akasa,0
TXN002263,2025-03-24,YouTube Revenue,121837.29,Net Banking,Income,youtube revenue,youtube,0
TXN002264,2025-02-13,Goibibo Hotel,3426.36,Debit Card,Travel,goibibo hotel,goibibo,3
TXN002265,2024-10-11,AIRTEL RECHARGE INDIA,3185.92,Debit Card,Bills,airtel recharge india,airtel,4
TXN002266,2025-01-03,HOME REPAIR,334.79,Debit Card,Other,home repair,home,4
TXN002267,2024-06-15,HACKATHON REGISTRATION,23796.77,Cash,Education,hackathon registration,hackathon,5
TXN002268,2025-03-08,TATA POWER EV CHARGING INDIA,1421.07,Wallet,Fuel,tata power ev charging india,tata,5
TXN002269,2025-06-04,STOCK PURCHASE #8651,16671.66,Credit Card,Investment,stock purchase,stock,2
TXN002270,2026-02-21,TEXTBOOK PURCHASE PUNE,9954.52,Debit Card,Education,textbook purchase pune,textbook,5
TXN002271,2024-10-06,NETFLIX SUBSCRIPTION #8559,3372.38,Credit Card,Entertainment,netflix subscription,netflix,6
TXN002272,2024-02-11,CONFERENCE REGISTRATION,39336.25,Net Banking,Education,conference registration,conference,6
TXN002273,2024-05-15,POS SWIGGY ORDER,1421.02,UPI,Food,pos swiggy order,swiggy,2
TXN002274,2025-06-20,NOTEBOOK PURCHASE PUNE,30116.86,Cash,Education,notebook purchase pune,notebook,4
TXN002275,2025-01-07,ADVANCE RENT INDIA,42917.52,Debit Card,Rent,advance rent india,advance,1
TXN002276,2024-10-25,UPI RAPIDO BIKE,6880.43,UPI,Travel,upi rapido bike,rapido,4
TXN002277,2025-03-03,STEAM PURCHASE PUNE,940.73,Debit Card,Entertainment,steam purchase pune,steam,0
TXN002278,2025-01-27,POS HOSTEL RENT,32688.74,Credit Card,Rent,pos hostel rent,hostel,0
TXN002279,2026-05-29,UPI ZOMATO ORDER,1180.83,Credit Card,Food,upi zomato order,zomato,4
TXN002280,2024-10-19,POS REFUND RECEIVED,98156.14,UPI,Income,pos refund received,refund,5
TXN002281,2025-02-20,POS SOUTH INDIAN RESTAURANT,1385.82,Wallet,Food,pos south indian restaurant,south,3
TXN002282,2024-09-09,CLIENT PAYMENT ONLINE,157638.53,Net Banking,Income,client payment online,client,0
TXN002283,2025-12-22,Domino's Pizza,1100.94,Wallet,Food,domino s pizza,domino,0
TXN002284,2026-06-10,UPI MONEY TRANSFER,6628.79,Cash,Other,upi money transfer,money,2
TXN002285,2026-06-01,POS PVR CINEMAS,2058.21,Wallet,Entertainment,pos pvr cinemas,pvr,0
TXN002286,2025-02-08,Capital Investment,150488.88,Net Banking,Investment,capital investment,capital,5
TXN002287,2025-11-23,WEALTH MANAGEMENT ONLINE,150734.6,Wallet,Investment,wealth management online,wealth,6
TXN002288,2025-01-17,CAFE COFFEE DAY PUNE,456.26,Cash,Food,cafe coffee day pune,cafe,4
TXN002289,2025-03-02,OFFICE RENT ONLINE,30799.87,UPI,Rent,office rent online,office,6
TXN002290,2025-11-26,Petrol Refill,3052.49,Debit Card,Fuel,petrol refill,petrol,2
TXN002291,2024-03-11,COMPANY SALARY,166380.86,Wallet,Income,company salary,company,0
TXN002292,2025-10-29,UDEMY COURSE #6995,70385.75,UPI,Education,udemy course,udemy,2
TXN002293,2024-01-05,YOUTUBE REVENUE #7129,230077.02,Wallet,Income,youtube revenue,youtube,4
TXN002294,2025-06-01,POS AWS CERTIFICATION EXAM,65942.56,Cash,Education,pos aws certification exam,aws,6
TXN002295,2024-06-03,GITHUB PRO SUBSCRIPTION INDIA,9595.32,UPI,Bills,github pro subscription india,github,0
TXN002296,2026-06-23,DENTAL CLINIC,7756.43,Net Banking,Healthcare,dental clinic,dental,1
TXN002297,2025-04-16,WEEKEND MOVIE PUNE,3473.93,Wallet,Entertainment,weekend movie pune,weekend,2
TXN002298,2025-12-09,POS PRIME MEMBERSHIP,2336.95,Credit Card,Entertainment,pos prime membership,prime,1
TXN002299,2025-07-11,LEETCODE PREMIUM INDIA,84964.65,Net Banking,Education,leetcode premium india,leetcode,4
TXN002300,2024-05-19,POS CARE HOSPITAL,5449.33,UPI,Healthcare,pos care hospital,care,6
TXN002301,2025-06-07,POS AMUSEMENT PARK,3089.92,Credit Card,Entertainment,pos amusement park,amusement,5
TXN002302,2026-02-18,MISCELLANEOUS PAYMENT #8766,8775.04,UPI,Other,miscellaneous payment,miscellaneous,2
TXN002303,2025-08-15,LOCAL RESTAURANT #4741,411.96,Cash,Food,local restaurant,local,4
TXN002304,2026-02-08,UPI BURGER KING,253.45,UPI,Food,upi burger king,burger,6
TXN002305,2025-05-15,FASHION SHOPPING,21746.85,Cash,Shopping,fashion shopping,fashion,3
TXN002306,2025-09-10,POS AFFILIATE INCOME,24031.85,Cash,Income,pos affiliate income,affiliate,2
TXN002307,2025-11-09,JEWELLERY STORE PUNE,19199.15,Net Banking,Shopping,jewellery store pune,jewellery,6
TXN002308,2024-04-11,FREE FIRE DIAMONDS #6378,2998.9,Cash,Entertainment,free fire diamonds,free,3
TXN002309,2025-06-27,GAMING PURCHASE ONLINE,4133.41,Credit Card,Entertainment,gaming purchase online,gaming,4
TXN002310,2024-10-04,AMAZON PRIME VIDEO INDIA,2517.93,Debit Card,Entertainment,amazon prime video india,amazon,4
TXN002311,2026-05-19,Online Earnings,93549.43,Wallet,Income,online earnings,online,1
TXN002312,2025-06-16,INDIAN OIL PETROL PUMP PUNE,1629.45,UPI,Fuel,indian oil petrol pump pune,indian,0
TXN002313,2025-02-19,BEHROUZ BIRYANI INDIA,136.69,Wallet,Food,behrouz biryani india,behrouz,2
TXN002314,2024-07-31,UPI UDEMY COURSE,36517.86,Net Banking,Education,upi udemy course,udemy,2
TXN002315,2024-11-23,FREELANCE PAYMENT PUNE,192253.98,Net Banking,Income,freelance payment pune,freelance,5
TXN002316,2024-12-13,HP FUEL STATION,2258.94,Net Banking,Fuel,hp fuel station,hp,4
TXN002317,2024-10-15,MONTHLY RENT #3178,32746.03,Wallet,Rent,monthly rent,monthly,1
TXN002318,2024-05-17,DOCTOR CONSULTATION,7619.57,Wallet,Healthcare,doctor consultation,doctor,4
TXN002319,2025-11-28,THEME PARK TICKET INDIA,3121.34,Net Banking,Entertainment,theme park ticket india,theme,4
TXN002320,2025-06-10,POS TATA CLIQ,3183.37,UPI,Shopping,pos tata cliq,tata,1
TXN002321,2024-11-04,CONFERENCE REGISTRATION PUNE,68501.7,Wallet,Education,conference registration pune,conference,0
TXN002322,2026-03-04,ADVANCE RENT,30003.85,Credit Card,Rent,advance rent,advance,2
TXN002323,2025-08-26,NPTEL COURSE INDIA,59855.9,Credit Card,Education,nptel course india,nptel,1
TXN002324,2025-08-26,POS PORTFOLIO INVESTMENT,77952.32,Wallet,Investment,pos portfolio investment,portfolio,1
TXN002325,2026-02-28,POS CASH WITHDRAWAL,4778.27,Net Banking,Other,pos cash withdrawal,cash,5
TXN002326,2026-03-27,Investment Transfer,26641.77,UPI,Investment,investment transfer,investment,4
TXN002327,2024-08-30,CRYPTO PURCHASE,167896.99,UPI,Investment,crypto purchase,crypto,4
TXN002328,2024-04-07,APPLE MUSIC INDIA,3057.33,Net Banking,Entertainment,apple music india,apple,6
TXN002329,2024-09-05,MEDICAL STORE #7275,11852.94,UPI,Healthcare,medical store,medical,3
TXN002330,2026-01-03,UPI PHYSICS WALLAH COURSE,58625.41,Cash,Education,upi physics wallah course,physics,5
TXN002331,2024-09-24,COMMERCIAL VEHICLE FUEL #9539,4714.91,Debit Card,Fuel,commercial vehicle fuel,commercial,1
TXN002332,2024-10-19,POS MAKEMYTRIP FLIGHT,3889.42,Credit Card,Travel,pos makemytrip flight,makemytrip,5
TXN002333,2025-02-08,ARCADE GAMES INDIA,4072.0,Wallet,Entertainment,arcade games india,arcade,5
TXN002334,2026-06-27,LAPTOP PURCHASE INDIA,14641.89,Wallet,Shopping,laptop purchase india,laptop,5
TXN002335,2026-02-21,PENALTY CHARGES PUNE,2372.87,Net Banking,Other,penalty charges pune,penalty,5
TXN002336,2026-01-19,HACKERRANK PREMIUM ONLINE,48025.52,Wallet,Education,hackerrank premium online,hackerrank,0
TXN002337,2025-03-29,PROCESSING FEE #1307,8375.42,Credit Card,Other,processing fee,processing,5
TXN002338,2026-01-04,AUTO FUEL #8922,3249.5,Net Banking,Fuel,auto fuel,auto,6
TXN002339,2025-04-23,POS PARKING FEE,1603.79,Credit Card,Travel,pos parking fee,parking,2
TXN002340,2026-03-01,REFUND RECEIVED INDIA,231051.89,Cash,Income,refund received india,refund,6
TXN002341,2025-06-19,AMBULANCE SERVICE PUNE,9456.76,UPI,Healthcare,ambulance service pune,ambulance,3
TXN002342,2025-04-05,UTILITY BILL PAYMENT PUNE,3732.89,Cash,Bills,utility bill payment pune,utility,5
TXN002343,2026-01-29,PRINTING CHARGES INDIA,5344.58,Credit Card,Other,printing charges india,printing,3
TXN002344,2025-01-29,NPS CONTRIBUTION INDIA,164925.7,Credit Card,Investment,nps contribution india,nps,2
TXN002345,2025-05-30,INVESTMENT DEPOSIT,44842.19,Cash,Investment,investment deposit,investment,4
TXN002346,2025-03-02,CHARGEZONE EV #3482,911.5,Cash,Fuel,chargezone ev,chargezone,6
TXN002347,2024-10-27,POS CRICKET MATCH TICKET,547.86,Net Banking,Entertainment,pos cricket match ticket,cricket,6
TXN002348,2026-03-30,GYNECOLOGY CONSULTATION ONLINE,13803.22,Net Banking,Healthcare,gynecology consultation online,gynecology,0
TXN002349,2024-06-18,UPI FINANCIAL INVESTMENT,182557.72,Debit Card,Investment,upi financial investment,financial,1
TXN002350,2024-02-25,SMALLCASE INVESTMENT ONLINE,140881.29,UPI,Investment,smallcase investment online,smallcase,6
TXN002351,2025-03-12,VACCINATION PUNE,12114.47,Credit Card,Healthcare,vaccination pune,vaccination,2
TXN002352,2024-02-21,UPI CARE HOSPITAL,11579.79,Net Banking,Healthcare,upi care hospital,care,2
TXN002353,2025-12-23,Cash Withdrawal,9387.05,UPI,Other,cash withdrawal,cash,1
TXN002354,2026-04-25,PG RENT INDIA,29670.02,Credit Card,Rent,pg rent india,pg,5
TXN002355,2025-02-25,SMALLCASE INVESTMENT ONLINE,110065.79,UPI,Investment,smallcase investment online,smallcase,1
TXN002356,2026-03-21,UPI AMAZON PRIME MEMBERSHIP,11386.5,Net Banking,Bills,upi amazon prime membership,amazon,5
TXN002357,2024-08-14,YATRA FLIGHT BOOKING PUNE,4598.0,Wallet,Travel,yatra flight booking pune,yatra,2
TXN002358,2025-09-22,BUILDING RENT ONLINE,20137.22,Wallet,Rent,building rent online,building,0
TXN002359,2024-03-31,ADANI ELECTRICITY BILL PUNE,10281.06,UPI,Bills,adani electricity bill pune,adani,6
TXN002360,2024-11-15,INCOME CREDIT #6533,171207.42,Wallet,Income,income credit,income,4
TXN002361,2025-01-31,POS TEA POST,1398.92,Debit Card,Food,pos tea post,tea,4
TXN002362,2025-01-16,ZOO ENTRY TICKET INDIA,186.25,Cash,Entertainment,zoo entry ticket india,zoo,3
TXN002363,2025-07-10,REDBUS TICKET ONLINE,7745.29,Debit Card,Travel,redbus ticket online,redbus,3
TXN002364,2024-12-04,FURNITURE PURCHASE,21109.96,UPI,Shopping,furniture purchase,furniture,2
TXN002365,2025-09-16,HYDERABAD METRO,702.93,UPI,Travel,hyderabad metro,hyderabad,1
TXN002366,2025-09-26,OLA AUTO PUNE,3182.79,Cash,Travel,ola auto pune,ola,4
TXN002367,2024-02-15,Google Play Purchase,219.21,Debit Card,Entertainment,google play purchase,google,3
TXN002368,2025-03-25,SALARY CREDIT INDIA,34062.89,UPI,Income,salary credit india,salary,1
TXN002369,2024-05-07,SUN DIRECT RECHARGE ONLINE,3888.0,Net Banking,Bills,sun direct recharge online,sun,1
TXN002370,2025-01-22,INDIGO FLIGHT ONLINE,7169.23,Net Banking,Travel,indigo flight online,indigo,2
TXN002371,2024-12-04,FUEL EXPENSE,544.22,Wallet,Fuel,fuel expense,fuel,2
TXN002372,2024-01-04,NPS CONTRIBUTION,112712.5,Wallet,Investment,nps contribution,nps,3
TXN002373,2024-07-27,SOUTH INDIAN RESTAURANT INDIA,749.07,Debit Card,Food,south indian restaurant india,south,5
TXN002374,2025-05-15,POS VEDANTU CLASSES,39126.42,Credit Card,Education,pos vedantu classes,vedantu,3
TXN002375,2024-10-23,UPI SALARY CREDIT,207303.86,Debit Card,Income,upi salary credit,salary,2
TXN002376,2024-09-15,LOCAL KIRANA STORE #1263,2059.32,Cash,Shopping,local kirana store,local,6
TXN002377,2024-07-14,HOSTEL RENT ONLINE,13238.46,UPI,Rent,hostel rent online,hostel,6
TXN002378,2026-06-26,Prime Membership,1872.28,Debit Card,Entertainment,prime membership,prime,4
TXN002379,2025-09-22,POS SAGAR RATNA,1095.92,Cash,Food,pos sagar ratna,sagar,0
TXN002380,2024-01-11,UPI TAX REFUND,229421.93,Debit Card,Income,upi tax refund,tax,3
TXN002381,2024-12-25,POS TEA POST,865.8,UPI,Food,pos tea post,tea,2
TXN002382,2025-01-22,TATA CLIQ #2948,8958.59,UPI,Shopping,tata cliq,tata,2
TXN002383,2026-03-28,SMALLCASE INVESTMENT #3322,166525.82,Debit Card,Investment,smallcase investment,smallcase,5
TXN002384,2025-03-11,ZERODHA INVESTMENT,53980.64,Net Banking,Investment,zerodha investment,zerodha,1
TXN002385,2024-10-01,Parking Fee,5349.25,Wallet,Travel,parking fee,parking,1
TXN002386,2024-09-22,SOCIETY MAINTENANCE PUNE,8172.42,Cash,Bills,society maintenance pune,society,6
TXN002387,2025-03-15,UPI ANNUAL BONUS,198229.66,UPI,Income,upi annual bonus,annual,5
TXN002388,2025-05-08,CHAT PUNE,541.5,Net Banking,Food,chat pune,chat,3
TXN002389,2026-04-18,STATE TRANSPORT BUS,2643.38,Net Banking,Travel,state transport bus,state,5
TXN002390,2025-05-20,AMAZON MARKETPLACE INDIA,23098.78,Net Banking,Shopping,amazon marketplace india,amazon,1
TXN002391,2024-10-19,POS MOVIE TICKET,103.88,Net Banking,Entertainment,pos movie ticket,movie,5
TXN002392,2024-08-24,DINEOUT PAYMENT INDIA,1263.58,UPI,Food,dineout payment india,dineout,5
TXN002393,2025-10-29,Mutual Fund Investment,187643.21,UPI,Investment,mutual fund investment,mutual,2
TXN002394,2025-12-10,HOUSE RENT,19411.98,Cash,Rent,house rent,house,2
TXN002395,2024-10-28,VALORANT POINTS INDIA,2878.0,Debit Card,Entertainment,valorant points india,valorant,0
TXN002396,2025-01-07,PATHOLOGY LAB PUNE,5390.59,Credit Card,Healthcare,pathology lab pune,pathology,1
TXN002397,2024-12-11,CODING NINJAS COURSE PUNE,39037.19,UPI,Education,coding ninjas course pune,coding,2
TXN002398,2026-01-18,TATA PLAY RECHARGE,5118.31,Credit Card,Bills,tata play recharge,tata,6
TXN002399,2025-03-24,Jehangir Hospital,838.83,Net Banking,Healthcare,jehangir hospital,jehangir,0
